stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
5124,5124,"143 Street & 96 Avenue",,  53.533625,-113.567045,1EDM,,0,
5126,5126,"156 Street & 107 Avenue",,  53.550993,-113.589832,1EDM,,0,
5127,5127,"135 Street & 110A Avenue",,  53.558369,-113.555416,1EDM,,0,
5128,5128,"147 Street & Stony Plain Road",,  53.542202,-113.574851,1EDM,,0,
5129,5129,"163 Street & 108 Avenue",,  53.552255,-113.602925,1EDM,,0,
5130,5130,"156 Street & 110 Avenue",,  53.556066,-113.590971,1EDM,,0,
5131,5131,"142 Street & 96 Avenue",,  53.533705,-113.566198,1EDM,,0,
5132,5132,"142 Street & 101A Avenue",,  53.542188,-113.565850,1EDM,,0,
5133,5133,"135 Street & Stony Plain Road",,  53.545074,-113.554991,1EDM,,0,
5134,5134,"139 Street & 107 Avenue",,  53.550860,-113.560805,1EDM,,0,
5135,5135,"152 Street & 110 Avenue",,  53.555818,-113.582896,1EDM,,0,
5136,5136,"149 Street & 121A Avenue",,  53.573198,-113.578142,1EDM,,0,
5137,5137,"145 Street & 118 Avenue",,  53.570472,-113.571578,1EDM,,0,
5138,5138,"167 Street & 95 Avenue",,  53.531735,-113.611235,1EDM,,0,
5139,5139,"146 Street & 109 Avenue",,  53.556196,-113.572211,1EDM,,0,
5140,5140,"142 Street & 85 Avenue",,  53.517746,-113.565833,1EDM,,0,
5141,5141,"140 Street & 111 Avenue",,  53.558962,-113.562339,1EDM,,0,
5142,5142,"156 Street & 111 Avenue",,  53.559849,-113.590220,1EDM,,0,
5143,5143,"142 Street & 118 Avenue",,  53.570478,-113.566850,1EDM,,0,
5144,5144,"165 Street & 87 Avenue",,  53.520316,-113.608747,1EDM,,0,
5145,5145,"159 Street & 102 Avenue",,  53.543016,-113.595722,1EDM,,0,
5146,5146,"142 Street & 104 Avenue",,  53.545936,-113.565611,1EDM,,0,
5147,5147,"143 Street & 112 Avenue",,  53.560534,-113.567910,1EDM,,0,
5148,5148,"149 Street & 112 Avenue",,  53.560423,-113.577507,1EDM,,0,
5149,5149,"137 Street & Stony Plain Road",,  53.544455,-113.557683,1EDM,,0,
5150,5150,"161 Street & 110 Avenue",,  53.555684,-113.598864,1EDM,,0,
5151,5151,"165 Street & 93 Avenue",,  53.529030,-113.607840,1EDM,,0,
5152,5152,"156 Street & 111 Avenue",,  53.558672,-113.590532,1EDM,,0,
5153,5153,"159 Street & Stony Plain Road",,  53.541234,-113.595006,1EDM,,0,
5154,5154,"163 Street & 83 Avenue",,  53.516912,-113.604641,1EDM,,0,
5156,5156,"159 Street & 78 Avenue",,  53.510245,-113.596408,1EDM,,0,
5157,5157,"140 Street & Stony Plain Road",,  53.543120,-113.563661,1EDM,,0,
5158,5158,"149 Street & 112 Avenue",,  53.560838,-113.578004,1EDM,,0,
5159,5159,"132 Street & 102 Avenue",,  53.543122,-113.549237,1EDM,,0,
5160,5160,"142 Street & 116 Avenue",,  53.568048,-113.565721,1EDM,,0,
5161,5161,"181 Street & 98 Avenue",,  53.533827,-113.633552,1EDM,,0,
5162,5162,"170 Street & 109 Avenue",,  53.555885,-113.614424,1EDM,,0,
5163,5163,"159 Street & 104 Avenue",,  53.546358,-113.595962,1EDM,,0,
5164,5164,"142 Street & 111 Avenue",,  53.559789,-113.565628,1EDM,,0,
5165,5165,"158 Street & 95 Avenue",,  53.531604,-113.593769,1EDM,,0,
5166,5166,"142 Street & 111 Avenue",,  53.557856,-113.565952,1EDM,,0,
5167,5167,"172 Street & 95 Avenue",,  53.531539,-113.618269,1EDM,,0,
5168,5168,"St Georges Crescent & 102 Avenue",,  53.542959,-113.554837,1EDM,,0,
5169,5169,"142 Street & Stony Plain Road",,  53.542809,-113.565373,1EDM,,0,
5170,5170,"163 Street & 109 Avenue",,  53.553654,-113.601836,1EDM,,0,
5171,5171,"161 Street & 87 Avenue",,  53.519577,-113.600539,1EDM,,0,
5172,5172,"174 Street & 98A Avenue",,  53.533078,-113.620851,1EDM,,0,
5173,5173,"St Albert Trail & Yellowhead Trail",,  53.579799,-113.556275,1EDM,,0,
5174,5174,"149 Street & 76 Avenue",,  53.508611,-113.578110,1EDM,,0,
5175,5175,"156 Street & 76 Avenue",,  53.507953,-113.591036,1EDM,,0,
5176,5176,"Meadowlark Road & 90 Avenue",,  53.523713,-113.591438,1EDM,,0,
5177,5177,"163 Street & 88 Avenue",,  53.522055,-113.602969,1EDM,,0,
5178,5178,"139 Street & 115 Avenue",,  53.565162,-113.560714,1EDM,,0,
5179,5179,"156 Street & 79A Avenue",,  53.512447,-113.590468,1EDM,,0,
5180,5180,"142 Street & 107 Avenue",,  53.553505,-113.565682,1EDM,,0,
5181,5181,"165 Street & 95 Avenue",,  53.531546,-113.606574,1EDM,,0,
5182,5182,"142 Street & 95 Avenue",,  53.531116,-113.565659,1EDM,,0,
5183,5183,"139 Street & 107 Avenue",,  53.551017,-113.561752,1EDM,,0,
5184,5184,"139 Street & 118 Avenue",,  53.570366,-113.562028,1EDM,,0,
5185,5185,"142 Street & Stony Plain Road",,  53.542971,-113.566557,1EDM,,0,
5186,5186,"169 Street & 87 Avenue",,  53.519410,-113.611798,1EDM,,0,
5187,5187,"149 Street & 118 Avenue",,  53.570645,-113.577847,1EDM,,0,
5188,5188,"Dovercourt Avenue & 123 Avenue",,  53.575298,-113.559443,1EDM,,0,
5189,5189,"163 Street & 104 Avenue",,  53.546349,-113.602143,1EDM,,0,
5190,5190,"163 Street & 100 Avenue",,  53.539187,-113.601891,1EDM,,0,
5192,5192,"169 Street & 87 Avenue",,  53.518917,-113.610964,1EDM,,0,
5193,5193,"170 Street & 95 Avenue",,  53.531578,-113.613875,1EDM,,0,
5194,5194,"150 Street & 110 Avenue",,  53.555806,-113.579190,1EDM,,0,
5196,5196,"139 Street & 118 Avenue",,  53.570637,-113.561308,1EDM,,0,
5197,5197,"153 Street & 87 Avenue",,  53.519380,-113.584516,1EDM,,0,
5198,5198,"142 Street & Valleyview Drive",,  53.527471,-113.565505,1EDM,,0,
5199,5199,"142 Street & 109B Avenue",,  53.556178,-113.564743,1EDM,,0,
5203,5203,"Westmount Transit Centre",,  53.561355,-113.555656,1EDM,,0,
5204,5204,"Westmount Transit Centre",,  53.561195,-113.555651,1EDM,,0,
5205,5205,"Westmount Transit Centre",,  53.560984,-113.555641,1EDM,,0,
5206,5206,"Westmount Transit Centre",,  53.560628,-113.555631,1EDM,,0,
5207,5207,"Westmount Transit Centre",,  53.560945,-113.555738,1EDM,,0,
5208,5208,"Westmount Transit Centre",,  53.561125,-113.555736,1EDM,,0,
5209,5209,"Westmount Transit Centre",,  53.561294,-113.555736,1EDM,,0,
5210,5210,"Westmount Transit Centre",,  53.561479,-113.555740,1EDM,,0,
5211,5211,"135 Street & Coronation Road",,  53.559978,-113.555618,1EDM,,0,
5214,5214,"Westmount East Entrance",,  53.560284,-113.553275,1EDM,,0,
5215,5215,"142 Street & 123 Avenue",,  53.576826,-113.567259,1EDM,,0,
5219,5219,"175 Street & 87 Avenue",,  53.519992,-113.622710,1EDM,,0,
5220,5220,"156 Street & 81 Avenue",,  53.515326,-113.590267,1EDM,,0,
5221,5221,"163 Street & 95 Avenue",,  53.531519,-113.600597,1EDM,,0,
5222,5222,"176 Street & 98A Avenue",,  53.534154,-113.625585,1EDM,,0,
5223,5223,"156 Street & 112 Avenue",,  53.560459,-113.590563,1EDM,,0,
5224,5224,"133 Street & 118 Avenue",,  53.570228,-113.550896,1EDM,,0,
5226,5226,"156 Street & 110 Avenue",,  53.555579,-113.590539,1EDM,,0,
5227,5227,"156 Street & 105 Avenue",,  53.548350,-113.590488,1EDM,,0,
5228,5228,"154 Street & 76 Avenue",,  53.508138,-113.586042,1EDM,,0,
5229,5229,"156 Street & 110 Avenue",,  53.555921,-113.590086,1EDM,,0,
5230,5230,"169 Street & 83 Avenue",,  53.516940,-113.612653,1EDM,,0,
5231,5231,"144 Street & McQueen Road",,  53.552749,-113.570159,1EDM,,0,
5232,5232,"163 Street & 107 Avenue",,  53.550918,-113.602758,1EDM,,0,
5233,5233,"149 Street & 89 Avenue",,  53.521050,-113.578083,1EDM,,0,
5234,5234,"167 Street & 98 Avenue",,  53.536726,-113.609970,1EDM,,0,
5235,5235,"149 Street & 114 Avenue",,  53.562832,-113.578206,1EDM,,0,
5236,5236,"145 Street & 95 Avenue",,  53.531549,-113.573247,1EDM,,0,
5237,5237,"149 Street & 95 Avenue",,  53.531923,-113.577876,1EDM,,0,
5238,5238,"156 Street & 76 Avenue",,  53.508352,-113.590297,1EDM,,0,
5239,5239,"146 Street & 112 Avenue",,  53.560547,-113.574140,1EDM,,0,
5240,5240,"135 Street & 109 Avenue",,  53.554677,-113.555431,1EDM,,0,
5241,5241,"Meadowlark Road & 87 Avenue",,  53.519577,-113.597261,1EDM,,0,
5242,5242,"135 Street & 109B Avenue",,  53.556416,-113.555440,1EDM,,0,
5243,5243,"156 Street & 110 Avenue",,  53.556214,-113.590313,1EDM,,0,
5244,5244,"142 Street & 118 Avenue",,  53.570273,-113.565231,1EDM,,0,
5245,5245,"152 Street & 76 Avenue",,  53.508612,-113.582513,1EDM,,0,
5246,5246,"160 Street & 100A Avenue",,  53.540314,-113.597792,1EDM,,0,
5247,5247,"142 Street & 107 Avenue",,  53.549644,-113.565895,1EDM,,0,
5248,5248,"135 Street & 115 Avenue",,  53.564869,-113.554773,1EDM,,0,
5249,5249,"163 Street & Stony Plain Road",,  53.541369,-113.603436,1EDM,,0,
5250,5250,"156 Street & 95 Avenue",,  53.531479,-113.588963,1EDM,,0,
5251,5251,"156 Street & 114 Avenue",,  53.563551,-113.590296,1EDM,,0,
5252,5252,"153 Street & Stony Plain Road",,  53.541349,-113.585544,1EDM,,0,
5253,5253,"178 Street & 95 Avenue",,  53.528546,-113.629152,1EDM,,0,
5255,5255,"Connaught Drive & 102 Avenue",,  53.543115,-113.542427,1EDM,,0,
5256,5256,"139 Street & 116 Avenue",,  53.568624,-113.561312,1EDM,,0,
5258,5258,"163 Street & 107 Avenue",,  53.551661,-113.602762,1EDM,,0,
5259,5259,"153 Street & 114 Avenue",,  53.563125,-113.583775,1EDM,,0,
5261,5261,"152 Street & 76 Avenue",,  53.508555,-113.583424,1EDM,,0,
5262,5262,"147 Street & Stony Plain Road",,  53.542069,-113.574689,1EDM,,0,
5263,5263,"135 Street & 109A Avenue",,  53.555734,-113.556038,1EDM,,0,
5264,5264,"151 Street & 107 Avenue",,  53.550968,-113.581168,1EDM,,0,
5265,5265,"142 Street & 109B Avenue",,  53.556734,-113.565611,1EDM,,0,
5266,5266,"151 Street & 95 Avenue",,  53.531582,-113.581964,1EDM,,0,
5267,5267,"165 Street & 88 Avenue",,  53.523318,-113.608608,1EDM,,0,
5268,5268,"163 Street & 106 Avenue",,  53.549553,-113.602751,1EDM,,0,
5269,5269,"135 Street & 109 Avenue",,  53.554108,-113.555616,1EDM,,0,
5270,5270,"156 Street & 77A Avenue",,  53.510204,-113.590264,1EDM,,0,
5271,5271,"148 Street & 115 Avenue",,  53.565212,-113.573439,1EDM,,0,
5272,5272,"182 Street & 89 Avenue",,  53.524074,-113.637911,1EDM,,0,
5273,5273,"178 Street & 98 Avenue",,  53.532941,-113.629521,1EDM,,0,
5274,5274,"168 Street & 92 Avenue",,  53.526520,-113.612570,1EDM,,0,
5275,5275,"165 Street & 87A Avenue",,  53.521664,-113.608922,1EDM,,0,
5276,5276,"168 Street & 93 Avenue",,  53.528315,-113.611166,1EDM,,0,
5277,5277,"152 Street & 110 Avenue",,  53.555929,-113.583134,1EDM,,0,
5278,5278,"149 Street & 123 Avenue",,  53.577098,-113.577780,1EDM,,0,
5279,5279,"152 Street & 121A Avenue",,  53.573599,-113.582658,1EDM,,0,
5280,5280,"151 Street & 95 Avenue",,  53.531473,-113.581179,1EDM,,0,
5281,5281,"156 Street & 87 Avenue",,  53.519338,-113.589621,1EDM,,0,
5282,5282,"156 Street & 87 Avenue",,  53.519546,-113.591099,1EDM,,0,
5283,5283,"182 Street & 87 Avenue",,  53.521987,-113.637058,1EDM,,0,
5284,5284,"158 Street & 95 Avenue",,  53.531484,-113.593547,1EDM,,0,
5285,5285,"147 Street & 95 Avenue",,  53.531473,-113.574226,1EDM,,0,
5286,5286,"147 Street & 118 Avenue",,  53.570482,-113.576135,1EDM,,0,
5287,5287,"161 Street & 104 Avenue",,  53.546455,-113.599639,1EDM,,0,
5288,5288,"159 Street & 103 Avenue",,  53.545067,-113.595577,1EDM,,0,
5289,5289,"156 Street & 93A Avenue",,  53.528934,-113.590430,1EDM,,0,
5290,5290,"135 Street & Yellowhead Trail",,  53.580582,-113.557887,1EDM,,0,
5291,5291,"145 Street & 87 Avenue",,  53.518993,-113.570350,1EDM,,0,
5292,5292,"163 Street & 96A Avenue",,  53.533678,-113.602850,1EDM,,0,
5293,5293,"143 Street & Stony Plain Road",,  53.542783,-113.566684,1EDM,,0,
5294,5294,"144 Street & 96 Avenue",,  53.533062,-113.571493,1EDM,,0,
5295,5295,"167 Street & 95 Avenue",,  53.531556,-113.609710,1EDM,,0,
5296,5296,"159 Street & Whitemud Drive",,  53.511057,-113.596943,1EDM,,0,
5297,5297,"178 Street & 96 Avenue",,  53.530968,-113.630698,1EDM,,0,
5298,5298,"149 Street & 84 Avenue",,  53.516622,-113.578063,1EDM,,0,
5299,5299,"156 Street & 95 Avenue",,  53.531587,-113.591608,1EDM,,0,
5301,5301,"Meadowlark Transit Centre",,  53.521779,-113.594367,1EDM,,0,
5302,5302,"Meadowlark Transit Centre",,  53.521474,-113.594273,1EDM,,0,
5303,5303,"Meadowlark Transit Centre",,  53.521229,-113.594928,1EDM,,0,
5304,5304,"142 Street & 124 Avenue",,  53.579054,-113.566605,1EDM,,0,
5305,5305,"146 Street & 111 Avenue",,  53.559000,-113.570609,1EDM,,0,
5306,5306,"142 Street & 115 Avenue",,  53.564974,-113.565951,1EDM,,0,
5307,5307,"Cameron Heights Drive & Cameron Heights Way",,  53.472463,-113.635013,1EDM,,0,
5309,5309,"145 Street & 123 Avenue",,  53.576830,-113.572749,1EDM,,0,
5310,5310,"184 Street & Lessard Road",,  53.483764,-113.645727,1EDM,,0,
5313,5313,"164 Street & Stony Plain Road",,  53.541247,-113.603872,1EDM,,0,
5315,5315,"154 Street & 121A Avenue",,  53.573610,-113.588084,1EDM,,0,
5316,5316,"145 Street & 123 Avenue",,  53.576694,-113.569841,1EDM,,0,
5318,5318,"149 Street & 90 Avenue",,  53.522813,-113.578068,1EDM,,0,
5320,5320,"170 Street & 95 Avenue",,  53.531808,-113.617213,1EDM,,0,
5321,5321,"162 Street & 100A Avenue",,  53.540314,-113.601206,1EDM,,0,
5322,5322,"135 Street & 115 Avenue",,  53.564898,-113.554575,1EDM,,0,
5323,5323,"167 Street & 80 Avenue",,  53.513921,-113.609821,1EDM,,0,
5324,5324,"159 Street & 110 Avenue",,  53.555972,-113.594012,1EDM,,0,
5325,5325,"174 Street & 98A Avenue",,  53.534279,-113.622403,1EDM,,0,
5328,5328,"174 Street & 98A Avenue",,  53.534147,-113.622514,1EDM,,0,
5329,5329,"135 Street & 111 Avenue",,  53.558000,-113.555609,1EDM,,0,
5330,5330,"139 Street & 118 Avenue",,  53.570227,-113.560737,1EDM,,0,
5331,5331,"149 Street & 110 Avenue",,  53.555903,-113.578507,1EDM,,0,
5332,5332,"152 Street & 87 Avenue",,  53.519377,-113.581927,1EDM,,0,
5333,5333,"167 Street & 118 Avenue",,  53.570593,-113.609657,1EDM,,0,
5334,5334,"163 Street & 100A Avenue",,  53.540214,-113.602048,1EDM,,0,
5335,5335,"142 Street & 106 Avenue",,  53.548411,-113.565900,1EDM,,0,
5336,5336,"137 Street & 115 Avenue",,  53.565259,-113.558414,1EDM,,0,
5337,5337,"159 Street & Patricia Drive",,  53.508286,-113.593840,1EDM,,0,
5338,5338,"135 Street & 118 Avenue",,  53.570363,-113.555076,1EDM,,0,
5339,5339,"139 Street & 109A Avenue",,  53.555740,-113.560587,1EDM,,0,
5340,5340,"136 Street & 102 Avenue",,  53.543114,-113.556864,1EDM,,0,
5341,5341,"161 Street & 110 Avenue",,  53.555980,-113.597894,1EDM,,0,
5342,5342,"169 Street & 83 Avenue",,  53.516960,-113.612472,1EDM,,0,
5344,5344,"142 Street & Stony Plain Road",,  53.542769,-113.565553,1EDM,,0,
5345,5345,"147 Street & 87 Avenue",,  53.519292,-113.574323,1EDM,,0,
5346,5346,"144 Street & Stony Plain Road",,  53.542518,-113.569454,1EDM,,0,
5347,5347,"156 Street & 84 Avenue",,  53.517432,-113.590194,1EDM,,0,
5348,5348,"149 Street & 91 Avenue",,  53.525206,-113.577863,1EDM,,0,
5349,5349,"167 Street & 96 Avenue",,  53.534091,-113.610542,1EDM,,0,
5350,5350,"154 Street & 110 Avenue",,  53.555910,-113.586557,1EDM,,0,
5351,5351,"167 Street & Stony Plain Road",,  53.540819,-113.609216,1EDM,,0,
5352,5352,"155 Street & 76 Avenue",,  53.507930,-113.588545,1EDM,,0,
5353,5353,"159 Street & Stony Plain Road",,  53.541373,-113.596196,1EDM,,0,
5355,5355,"163 Street & 92 Avenue",,  53.525775,-113.602933,1EDM,,0,
5356,5356,"St Albert Trail & Dovercourt Avenue",,  53.576534,-113.554084,1EDM,,0,
5357,5357,"149 Street & 118 Avenue",,  53.570495,-113.579752,1EDM,,0,
5358,5358,"163 Street & 97 Avenue",,  53.534886,-113.602650,1EDM,,0,
5359,5359,"159 Street & 87 Avenue",,  53.519398,-113.595722,1EDM,,0,
5360,5360,"156 Street & 102 Avenue",,  53.543604,-113.590223,1EDM,,0,
5362,5362,"143 Street & 112 Avenue",,  53.560423,-113.567007,1EDM,,0,
5363,5363,"165 Street & 95 Avenue",,  53.531533,-113.607786,1EDM,,0,
5364,5364,"163 Street & 100 Avenue",,  53.538791,-113.602789,1EDM,,0,
5365,5365,"142 Street & 85 Avenue",,  53.517574,-113.565574,1EDM,,0,
5366,5366,"156 Street & 95 Avenue",,  53.531908,-113.590197,1EDM,,0,
5367,5367,"168 Street & 93 Avenue",,  53.528384,-113.611280,1EDM,,0,
5368,5368,"152 Street & 118 Avenue",,  53.570354,-113.582901,1EDM,,0,
5369,5369,"156 Street & 92 Avenue",,  53.526187,-113.590438,1EDM,,0,
5370,5370,"154 Street & 114 Avenue",,  53.563130,-113.586817,1EDM,,0,
5371,5371,"145 Street & 85 Avenue",,  53.517389,-113.570389,1EDM,,0,
5372,5372,"156 Street & 95 Avenue",,  53.531240,-113.590481,1EDM,,0,
5373,5373,"163 Street & 104 Avenue",,  53.546692,-113.602528,1EDM,,0,
5374,5374,"156 Street & 114 Avenue",,  53.563084,-113.589830,1EDM,,0,
5375,5375,"168 Street & 88 Avenue",,  53.524316,-113.612458,1EDM,,0,
5376,5376,"150 Street & Stony Plain Road",,  53.541350,-113.580948,1EDM,,0,
5377,5377,"178 Street & 95 Avenue",,  53.527954,-113.630419,1EDM,,0,
5378,5378,"155 Street & 76 Avenue",,  53.507824,-113.588687,1EDM,,0,
5379,5379,"156 Street & 97 Avenue",,  53.534361,-113.590420,1EDM,,0,
5380,5380,"146 Street & 107 Avenue",,  53.551115,-113.572834,1EDM,,0,
5381,5381,"178 Street & 89 Avenue",,  53.523448,-113.630277,1EDM,,0,
5382,5382,"135 Street & 107 Avenue",,  53.551085,-113.556432,1EDM,,0,
5383,5383,"163 Street & 95 Avenue",,  53.532112,-113.602613,1EDM,,0,
5384,5384,"133 Street & Stony Plain Road",,  53.545971,-113.552206,1EDM,,0,
5385,5385,"St Albert Trail & 122 Avenue",,  53.573245,-113.551379,1EDM,,0,
5386,5386,"142 Street & 107 Avenue",,  53.551163,-113.567874,1EDM,,0,
5387,5387,"139 Street & 118 Avenue",,  53.570045,-113.561460,1EDM,,0,
5388,5388,"182 Street & 91 Avenue",,  53.526383,-113.639167,1EDM,,0,
5389,5389,"154 Street & 118 Avenue",,  53.570501,-113.587953,1EDM,,0,
5390,5390,"140 Street & 111 Avenue",,  53.558775,-113.561957,1EDM,,0,
5391,5391,"135 Street & 114 Avenue",,  53.563649,-113.553679,1EDM,,0,
5392,5392,"136 Street & 111 Avenue",,  53.558999,-113.558285,1EDM,,0,
5393,5393,"139 Street & 122 Avenue",,  53.573488,-113.560896,1EDM,,0,
5397,5397,"169 Street & Stony Plain Road",,  53.541415,-113.613685,1EDM,,0,
5398,5398,"146 Street & 109 Avenue",,  53.556413,-113.572319,1EDM,,0,
5399,5399,"152 Street & 87 Avenue",,  53.519516,-113.582835,1EDM,,0,
5402,5402,"160 Street & 121A Avenue",,  53.573502,-113.596470,1EDM,,0,
5403,5403,"170 Street & 118 Avenue",,  53.570355,-113.613752,1EDM,,0,
5404,5404,"149 Street & 123 Avenue",,  53.576700,-113.577289,1EDM,,0,
5405,5405,"Meadowlark Road & 87 Avenue",,  53.520176,-113.596476,1EDM,,0,
5406,5406,"142 Street & 107 Avenue",,  53.550141,-113.565618,1EDM,,0,
5407,5407,"188 Street & Lessard Road",,  53.483880,-113.647721,1EDM,,0,
5408,5408,"156 Street & 118 Avenue",,  53.571066,-113.590272,1EDM,,0,
5409,5409,"165 Street & 88 Avenue",,  53.522760,-113.608446,1EDM,,0,
5410,5410,"178 Street & 95 Avenue",,  53.528506,-113.634311,1EDM,,0,
5412,5412,"184 Street & 57 Avenue",,  53.492123,-113.640305,1EDM,,0,
5413,5413,"149 Street & 114 Avenue",,  53.563519,-113.577859,1EDM,,0,
5414,5414,"184 Street & Lessard Road",,  53.484553,-113.645121,1EDM,,0,
5415,5415,"154 Street & 119 Avenue",,  53.571612,-113.587264,1EDM,,0,
5416,5416,"167 Street & 118 Avenue",,  53.570336,-113.608304,1EDM,,0,
5418,5418,"170 Street Service Road & 114 Avenue",,  53.562955,-113.613880,1EDM,,0,
5419,5419,"184 Street & Callingwood Road",,  53.495421,-113.642182,1EDM,,0,
5420,5420,"149 Street & 84 Avenue",,  53.517277,-113.577838,1EDM,,0,
5421,5421,"153 Street & 95 Avenue",,  53.531476,-113.584538,1EDM,,0,
5422,5422,"137 Street & 109A Avenue",,  53.555722,-113.557946,1EDM,,0,
5423,5423,"146 Street & Stony Plain Road",,  53.542055,-113.573084,1EDM,,0,
5424,5424,"178 Street & 93 Avenue",,  53.526049,-113.630142,1EDM,,0,
5425,5425,"162 Street & Stony Plain Road",,  53.541235,-113.600280,1EDM,,0,
5426,5426,"156 Street & 99 Avenue",,  53.538019,-113.590205,1EDM,,0,
5427,5427,"153 Street & 107 Avenue",,  53.551118,-113.585571,1EDM,,0,
5428,5428,"142 Street & 115 Avenue",,  53.565538,-113.565694,1EDM,,0,
5429,5429,"139 Street & 115 Avenue",,  53.565529,-113.561294,1EDM,,0,
5430,5430,"142 Street & McQueen Road",,  53.556281,-113.566590,1EDM,,0,
5431,5431,"149 Street & 116 Avenue",,  53.567481,-113.578060,1EDM,,0,
5432,5432,"138 Street & Stony Plain Road",,  53.543728,-113.560436,1EDM,,0,
5433,5433,"142 Street & 80 Avenue",,  53.515093,-113.565560,1EDM,,0,
5434,5434,"156 Street & 92 Avenue",,  53.527083,-113.590211,1EDM,,0,
5435,5435,"156 Street & 93A Avenue",,  53.529369,-113.590220,1EDM,,0,
5437,5437,"149 Street & 100 Avenue",,  53.540016,-113.577859,1EDM,,0,
5438,5438,"159 Street & 87 Avenue",,  53.518963,-113.596833,1EDM,,0,
5439,5439,"149 Street & 99 Avenue",,  53.537430,-113.578110,1EDM,,0,
5440,5440,"138 Street & 102 Avenue",,  53.542963,-113.560112,1EDM,,0,
5441,5441,"153 Street & 107 Avenue",,  53.550975,-113.584572,1EDM,,0,
5442,5442,"144 Street & 107 Avenue",,  53.550991,-113.568609,1EDM,,0,
5443,5443,"Tweedsmuir Crescent & 102 Avenue",,  53.542975,-113.552338,1EDM,,0,
5444,5444,"156 Street & 118 Avenue",,  53.569673,-113.590519,1EDM,,0,
5445,5445,"134 Street & 107 Avenue",,  53.550824,-113.553740,1EDM,,0,
5446,5446,"Meadowlark Road & 87 Avenue",,  53.519596,-113.595637,1EDM,,0,
5447,5447,"Connaught Drive & 102 Avenue",,  53.542927,-113.541532,1EDM,,0,
5448,5448,"161 Street & 109 Avenue",,  53.553950,-113.598683,1EDM,,0,
5449,5449,"172 Street & 87 Avenue",,  53.519861,-113.619540,1EDM,,0,
5450,5450,"154 Street & 87 Avenue",,  53.519525,-113.586747,1EDM,,0,
5451,5451,"150 Street & 87 Avenue",,  53.519366,-113.579414,1EDM,,0,
5452,5452,"156 Street & 87 Avenue",,  53.519018,-113.590423,1EDM,,0,
5453,5453,"142 Street & Stony Plain Road",,  53.543393,-113.565563,1EDM,,0,
5454,5454,"174 Street & 95 Avenue",,  53.531371,-113.621170,1EDM,,0,
5455,5455,"163 Street & 109 Avenue",,  53.553584,-113.602468,1EDM,,0,
5456,5456,"142 Street & 114 Avenue",,  53.562289,-113.565687,1EDM,,0,
5457,5457,"160 Street & 100A Avenue",,  53.540211,-113.596922,1EDM,,0,
5458,5458,"142 Street & 100 Avenue",,  53.540649,-113.565533,1EDM,,0,
5459,5459,"163 Street & 87 Avenue",,  53.519924,-113.602771,1EDM,,0,
5460,5460,"149 Street & 114 Avenue",,  53.563234,-113.578805,1EDM,,0,
5461,5461,"159 Street & 104 Avenue",,  53.546450,-113.596226,1EDM,,0,
5462,5462,"156 Street & 107 Avenue",,  53.551529,-113.590242,1EDM,,0,
5463,5463,"178 Street & 87 Avenue",,  53.520975,-113.628916,1EDM,,0,
5464,5464,"137 Street & 115 Avenue",,  53.565166,-113.557514,1EDM,,0,
5465,5465,"165 Street & Stony Plain Road",,  53.541371,-113.606631,1EDM,,0,
5466,5466,"135 Street & 114 Avenue",,  53.563453,-113.555414,1EDM,,0,
5467,5467,"156 Street & 116 Avenue",,  53.566140,-113.590538,1EDM,,0,
5468,5468,"153 Street & 114 Avenue",,  53.563250,-113.584932,1EDM,,0,
5469,5469,"159 Street & Stony Plain Road",,  53.541612,-113.595554,1EDM,,0,
5470,5470,"149 Street & 116 Avenue",,  53.568213,-113.577828,1EDM,,0,
5471,5471,"Walker Road & Wanyandi Road S",,  53.497686,-113.611793,1EDM,,0,
5472,5472,"139 Street & 115A Avenue",,  53.565960,-113.561465,1EDM,,0,
5473,5473,"142 Street & Yellowhead Trail",,  53.580459,-113.565931,1EDM,,0,
5474,5474,"145 Street & 80 Avenue",,  53.514687,-113.571288,1EDM,,0,
5475,5475,"161 Street & 83 Avenue",,  53.516896,-113.600025,1EDM,,0,
5476,5476,"156 Street & 102 Avenue",,  53.543038,-113.590463,1EDM,,0,
5477,5477,"149 Street & 93 Avenue",,  53.528157,-113.578083,1EDM,,0,
5478,5478,"142 Street & 98 Avenue",,  53.536210,-113.565466,1EDM,,0,
5479,5479,"135 Street & Dovercourt Avenue",,  53.575959,-113.557960,1EDM,,0,
5480,5480,"159 Street & 83 Avenue",,  53.516894,-113.597423,1EDM,,0,
5481,5481,"Groat Road & 107 Avenue",,  53.551144,-113.551576,1EDM,,0,
5482,5482,"178 Street & 87 Avenue",,  53.521906,-113.630157,1EDM,,0,
5483,5483,"184 Street & Parking Lot",,  53.540444,-113.642174,1EDM,,0,
5484,5484,"149 Street & 89 Avenue",,  53.521516,-113.577868,1EDM,,0,
5485,5485,"149 Street & 118 Avenue",,  53.569373,-113.578178,1EDM,,0,
5486,5486,"165 Street & 87 Avenue",,  53.519454,-113.608036,1EDM,,0,
5487,5487,"156 Street & 116 Avenue",,  53.567030,-113.590315,1EDM,,0,
5488,5488,"182 Street & 96 Avenue",,  53.530724,-113.637989,1EDM,,0,
5489,5489,"149 Street & 99 Avenue",,  53.537979,-113.577898,1EDM,,0,
