from_stop_id,to_stop_id,transfer_type,min_transfer_time
4314843,3686365,2,25
4314843,3686370,2,98
4314843,3686429,2,98
4314843,3730064,2,25
4314843,4377772,2,25
4314843,4390975,2,100
4314843,4471778,2,25
4314843,4471794,2,98
4314843,4834602,2,25
4314843,4834614,2,98
4314843,4834666,2,25
4314843,4834671,2,98
4314843,7275689,2,25
4314843,8451991,2,25
4314843,8451992,2,25
4314843,8452048,2,98
4314843,8452237,2,25
4314843,8452238,2,25
4314843,8452294,2,98
4314844,3730061,2,83
4314844,4284918,2,42
4314844,4284919,2,51
4314844,4377775,2,83
4314844,7275686,2,83
4314844,8451994,2,99
4314844,8452047,2,0
4314844,8452240,2,99
4314844,8452293,2,0
4314845,3686366,2,83
4314845,3730062,2,83
4314845,4284918,2,79
4314845,4284919,2,61
4314845,4377774,2,83
4314845,4390975,2,123
4314845,4471779,2,83
4314845,4834603,2,83
4314845,4834667,2,83
4314845,7275687,2,83
4314845,8451993,2,83
4314845,8451994,2,19
4314845,8452047,2,84
4314845,8452239,2,83
4314845,8452240,2,19
4314845,8452293,2,84
4314846,3730059,2,28
4314846,3730060,2,18
4314846,4377776,2,71
4314846,4377777,2,81
4314846,4378080,2,69
4314846,4378081,2,69
4314846,4378126,2,69
4314846,4834611,2,68
4314846,4834612,2,68
4314846,4834669,2,68
4314846,4834670,2,68
4314846,5396937,2,69
4314846,5396938,2,69
4314846,5397305,2,69
4314846,7275567,2,18
4314846,7275568,2,28
4314846,7275684,2,28
4314846,7275685,2,18
4314846,8451995,2,69
4314846,8451996,2,18
4314846,8452241,2,69
4314846,8452242,2,18
4314847,3730059,2,28
4314847,3730060,2,18
4314847,4377776,2,71
4314847,4377777,2,81
4314847,4378080,2,69
4314847,4378081,2,69
4314847,4378126,2,69
4314847,4834611,2,68
4314847,4834612,2,68
4314847,4834669,2,68
4314847,4834670,2,68
4314847,5396937,2,69
4314847,5396938,2,69
4314847,5397305,2,69
4314847,7275567,2,18
4314847,7275568,2,28
4314847,7275684,2,28
4314847,7275685,2,18
4314847,8451995,2,69
4314847,8451996,2,18
4314847,8452241,2,69
4314847,8452242,2,18
4314848,4377755,2,135
4314848,4377778,2,108
4314848,4471791,2,75
4314848,4677730,2,108
4314848,4677739,2,135
4314848,8452044,2,75
4314848,8452290,2,75
4314851,3764010,2,113
4314851,3764011,2,127
4314851,7170675,2,20
4314851,7275376,2,127
4314851,7275377,2,113
4314851,7376124,2,127
4314851,7376125,2,113
4314852,3764021,2,59
4314852,5244892,2,59
4314852,5244911,2,59
4314852,7275375,2,59
4314852,7376123,2,59
4314853,3757176,2,126
4314853,3757204,2,126
4364001,1873,2,252
4364001,2269,2,252
4364001,4036617,2,56
4364001,4459281,2,101
4364001,4459282,2,127
4364001,6263560,2,41
4364001,6263593,2,56
4364001,6640122,2,127
4364001,6640123,2,127
4364002,1873,2,252
4364002,2269,2,252
4364002,4036617,2,56
4364002,4459281,2,101
4364002,4459282,2,127
4364002,6263560,2,41
4364002,6263593,2,56
4364002,6640122,2,127
4364002,6640123,2,127
4364003,6263562,2,85
4364004,6263561,2,85
4364005,6263564,2,75
4364006,6263563,2,75
4364007,6263565,2,69
4364007,6263567,2,98
4364008,6263565,2,79
4364017,3685724,2,134
4364017,3685778,2,134
4364017,3685833,2,134
4364018,3685728,2,64
4364018,3685783,2,64
4364018,3685838,2,64
4364019,3446793,2,104
4364019,3685725,2,122
4364019,3685726,2,122
4364019,3685779,2,122
4364019,3685834,2,115
4364019,3685835,2,122
4364019,6263582,2,139
4364019,6263583,2,93
4364020,3446791,2,33
4364020,6263590,2,36
4364020,6263591,2,36
4364020,6682646,2,9
4364020,6682647,2,33
4364021,3446792,2,33
4364021,6263590,2,45
4364021,6263591,2,45
4364021,6682646,2,38
4364022,3616895,2,21
4364022,6263588,2,21
4364023,3616894,2,21
4364023,6263589,2,21
4364026,3446797,2,55
4364026,3446798,2,106
4364026,3616899,2,99
4364026,4614686,2,99
4364027,3446797,2,90
4364027,3446798,2,8
4364027,3616898,2,99
4364027,4614687,2,99
4364028,3616901,2,103
4364028,4614684,2,103
4364029,3616900,2,103
4364029,4614685,2,103
4364030,3616903,2,133
4364030,4614682,2,133
4364031,3616902,2,133
4364031,4614683,2,133
4364032,3616904,2,22
4364032,3616905,2,26
4364032,4614680,2,26
4364032,4614681,2,22
4364033,3616904,2,31
4364033,3616905,2,13
4364033,4614680,2,13
4364033,4614681,2,31
4364034,3616907,2,30
4364034,4614678,2,30
4364035,3616906,2,30
4364035,4614588,2,141
4364035,4614679,2,30
4364035,4614777,2,141
4364036,3616909,2,22
4364036,4614676,2,22
4364037,3616908,2,22
4364037,4614632,2,22
4364037,4614677,2,22
4364037,4614778,2,22
4364038,3616910,2,65
4364038,3616911,2,45
4364038,4614585,2,40
4364038,4614674,2,27
4364039,3616910,2,60
4364039,3616911,2,54
4364039,4614585,2,67
4364039,4614586,2,27
4364039,4614675,2,27
4364039,4614779,2,27
4364041,4614582,2,83
4364041,4614583,2,93
4364041,4614671,2,83
4364041,4614672,2,93
4364041,4614780,2,93
4364042,4614583,2,39
4364042,4614672,2,39
4364042,4614780,2,39
4364044,3446794,2,93
4364044,3685725,2,33
4364044,3685726,2,33
4364044,3685779,2,33
4364044,3685834,2,39
4364044,3685835,2,33
4364044,6263582,2,48
4364045,3685780,2,63
4364045,3685836,2,63
4364045,6263580,2,35
4364045,6263581,2,63
4373694,7275339,2,54
4373694,7275340,2,36
4373694,7376087,2,54
4373694,7376088,2,36
4373694,8290150,2,36
4373694,8290151,2,63
4373695,7275339,2,45
4373695,7275340,2,26
4373695,7376087,2,45
4373695,7376088,2,26
4373695,8290150,2,26
4373695,8290151,2,51
4377607,4284896,2,18
4377607,4284897,2,29
4377607,8379586,2,21
4377607,8379587,2,21
4377607,8379628,2,28
4377607,8379629,2,28
4377607,8379682,2,28
4377607,8379683,2,28
4377608,4284896,2,18
4377608,4284897,2,29
4377608,8379586,2,21
4377608,8379587,2,21
4377608,8379628,2,28
4377608,8379629,2,28
4377608,8379682,2,28
4377608,8379683,2,28
4377609,8379589,2,99
4377609,8379591,2,29
4377610,8379588,2,99
4377610,8379591,2,126
4377611,8379591,2,130
4377611,8379592,2,72
4377612,8379588,2,29
4377612,8379589,2,126
4377612,8379590,2,130
4377613,8379594,2,11
4377614,8379593,2,11
4377615,6251719,2,72
4377615,6251720,2,59
4377616,6251719,2,54
4377616,6251720,2,64
4377627,8379547,2,55
4377627,8379573,2,55
4377628,8379546,2,134
4377628,8379547,2,49
4377628,8379573,2,49
4377633,4373723,2,37
4377633,4373729,2,140
4377633,8379534,2,140
4377633,8379535,2,131
4377633,8379580,2,131
4377635,4373719,2,127
4377635,4373721,2,132
4377635,8379537,2,132
4377635,8379539,2,127
4377635,8379578,2,127
4377635,8379579,2,132
4377636,4373722,2,132
4377636,8379536,2,132
4377637,4373719,2,120
4377637,4373720,2,69
4377637,8379538,2,69
4377637,8379539,2,120
4377637,8379578,2,120
4377638,4373719,2,110
4377638,4373720,2,64
4377638,8379538,2,64
4377638,8379539,2,110
4377638,8379578,2,110
4377641,8379577,2,44
4377716,3730041,2,66
4377716,3730042,2,39
4377716,7275197,2,66
4377716,7275198,2,66
4377716,7275683,2,66
4377717,3730041,2,66
4377717,3730042,2,39
4377717,7275197,2,66
4377717,7275198,2,66
4377717,7275683,2,66
4377718,3730043,2,104
4377718,3764022,2,36
4377718,7275388,2,36
4377718,7275584,2,104
4377718,7376136,2,36
4377719,3764001,2,27
4377719,7275386,2,27
4377719,7376134,2,27
4377720,3764000,2,27
4377720,7275387,2,27
4377720,7376135,2,27
4377721,3764003,2,69
4377721,7275384,2,69
4377721,7376132,2,69
4377722,3764002,2,69
4377722,7275385,2,69
4377722,7376133,2,69
4377724,3764006,2,87
4377724,3764007,2,94
4377724,7275380,2,94
4377724,7275381,2,87
4377724,7376128,2,94
4377724,7376129,2,87
4377724,8290123,2,87
4377724,8290124,2,94
4377726,6446120,2,44
4377727,4124809,2,63
4377727,6446120,2,63
4377727,6446121,2,63
4377728,6446118,2,71
4377729,4124810,2,71
4377729,6446119,2,71
4377730,6446116,2,26
4377731,4124811,2,22
4377731,6446116,2,10
4377731,6446117,2,22
4377732,3730051,2,120
4377732,3730052,2,117
4377732,7275575,2,117
4377732,7275576,2,120
4377733,3730051,2,112
4377733,3730052,2,116
4377733,7275575,2,116
4377733,7275576,2,112
4377744,7946475,2,141
4377745,4284908,2,101
4377745,4284909,2,92
4377745,7946475,2,26
4377746,4284908,2,126
4377746,4284909,2,118
4377746,7946473,2,141
4377746,7946474,2,26
4377747,4284908,2,123
4377747,4284909,2,129
4377747,4378118,2,140
4377747,7946477,2,13
4377748,4284908,2,114
4377748,4284909,2,121
4377748,4378117,2,13
4377748,4378118,2,136
4377748,7946476,2,13
4377749,4378118,2,32
4377749,7946479,2,9
4377750,4378118,2,40
4377750,7946478,2,9
4377753,4677731,2,97
4377753,4677732,2,101
4377753,8452011,2,41
4377753,8452012,2,97
4377753,8452013,2,101
4377753,8452257,2,41
4377753,8452258,2,97
4377753,8452259,2,101
4377754,4677731,2,117
4377754,4677732,2,122
4377754,8452011,2,66
4377754,8452012,2,117
4377754,8452013,2,122
4377754,8452257,2,66
4377754,8452258,2,117
4377754,8452259,2,122
4377755,4677730,2,26
4377755,8452044,2,59
4377755,8452290,2,59
4377756,4677728,2,90
4377757,4677729,2,90
4377768,3730067,2,19
4377769,3730068,2,19
4377770,3730065,2,29
4377771,3730066,2,29
4377772,3686370,2,72
4377772,3686429,2,72
4377772,3730063,2,25
4377772,4390975,2,81
4377772,4834614,2,72
4377772,4834671,2,72
4377772,8452048,2,72
4377772,8452294,2,72
4377773,3686365,2,25
4377773,3686370,2,98
4377773,3686429,2,98
4377773,3730064,2,25
4377773,4390975,2,100
4377773,4834602,2,25
4377773,4834614,2,98
4377773,4834666,2,25
4377773,4834671,2,98
4377773,8451991,2,25
4377773,8451992,2,25
4377773,8452048,2,98
4377773,8452237,2,25
4377773,8452238,2,25
4377773,8452294,2,98
4377774,3730061,2,83
4377774,4284918,2,42
4377774,4284919,2,51
4377774,8451994,2,99
4377774,8452047,2,0
4377774,8452240,2,99
4377774,8452293,2,0
4377775,3686366,2,83
4377775,3730062,2,83
4377775,4284918,2,79
4377775,4284919,2,61
4377775,4390975,2,123
4377775,4834603,2,83
4377775,4834667,2,83
4377775,8451993,2,83
4377775,8451994,2,19
4377775,8452047,2,84
4377775,8452239,2,83
4377775,8452240,2,19
4377775,8452293,2,84
4377776,3730059,2,60
4377776,3730060,2,54
4377776,4378080,2,18
4377776,4378081,2,18
4377776,4378126,2,18
4377776,4834611,2,55
4377776,4834612,2,55
4377776,4834669,2,55
4377776,4834670,2,55
4377776,5396937,2,109
4377776,5396938,2,109
4377776,5397305,2,109
4377776,7275567,2,54
4377776,7275568,2,60
4377776,8451995,2,18
4377776,8451996,2,54
4377776,8452241,2,18
4377776,8452242,2,54
4377777,3730059,2,62
4377777,3730060,2,65
4377777,4378080,2,43
4377777,4378081,2,43
4377777,4378126,2,43
4377777,4834611,2,41
4377777,4834612,2,41
4377777,4834669,2,41
4377777,4834670,2,41
4377777,5396937,2,103
4377777,5396938,2,103
4377777,5397305,2,103
4377777,7275567,2,65
4377777,7275568,2,62
4377777,8451995,2,43
4377777,8451996,2,65
4377777,8452241,2,43
4377777,8452242,2,65
4377778,4677739,2,26
4377778,8452044,2,35
4377778,8452290,2,35
4377780,7946471,2,42
4377780,7946472,2,54
4377781,3764004,2,88
4377781,3764005,2,84
4377781,7275382,2,84
4377781,7275383,2,88
4377781,7376130,2,84
4377781,7376131,2,88
4377781,8290179,2,84
4377974,3730045,2,51
4377974,3730046,2,107
4377974,3730367,2,37
4377974,3730368,2,51
4377974,6446124,2,19
4377974,7275581,2,107
4377974,7275582,2,51
4377975,3730045,2,50
4377975,3730046,2,93
4377975,3730367,2,18
4377975,3730368,2,31
4377975,4124807,2,19
4377975,6446125,2,19
4377975,7275581,2,93
4377975,7275582,2,50
4377976,4124808,2,140
4377976,6446123,2,140
4377977,4124808,2,140
4377977,6446123,2,140
4377978,6446122,2,54
4377979,4124808,2,54
4377979,6446123,2,54
4377980,3730665,2,98
4377980,4124809,2,91
4377980,4377726,2,91
4377980,4377727,2,98
4377980,6446120,2,47
4377980,6446121,2,91
4377981,3730665,2,134
4377981,4124809,2,119
4377981,4377726,2,119
4377981,4377727,2,134
4377981,6446121,2,119
4377982,3730665,2,120
4377982,3730671,2,14
4377982,4124809,2,105
4377982,4377726,2,105
4377982,4377727,2,120
4377982,6446121,2,105
4377983,3730663,2,9
4377984,3730664,2,9
4377987,4377732,2,143
4377989,3730369,2,38
4377989,3730370,2,47
4377989,3730659,2,40
4377989,3730660,2,38
4377989,3730693,2,47
4377989,4124811,2,38
4377989,4377730,2,38
4377989,4377731,2,47
4377989,4423359,2,47
4377989,6446116,2,40
4377989,6446117,2,38
4377990,3730369,2,38
4377990,3730370,2,47
4377990,3730659,2,40
4377990,3730660,2,38
4377990,3730693,2,47
4377990,4124811,2,38
4377990,4377730,2,38
4377990,4377731,2,47
4377990,4423359,2,47
4377990,6446116,2,40
4377990,6446117,2,38
4377991,3730051,2,120
4377991,3730052,2,117
4377991,4377733,2,24
4377991,7275575,2,117
4377991,7275576,2,120
4377992,3730051,2,93
4377992,3730052,2,114
4377992,7275575,2,114
4377992,7275576,2,93
4377993,3730051,2,134
4377993,7275576,2,134
4377996,6446112,2,10
4377997,6446111,2,130
4377998,4124814,2,141
4377998,4651119,2,43
4377998,6446111,2,141
4377998,6446126,2,43
4377998,6446127,2,141
4378005,3730353,2,141
4378007,3730353,2,64
4378007,4834578,2,45
4378007,4834579,2,22
4378007,4834642,2,45
4378007,4834643,2,22
4378007,7275400,2,45
4378007,7275401,2,22
4378007,7376148,2,45
4378007,7376149,2,22
4378008,3730354,2,64
4378008,3730356,2,141
4378008,4834578,2,49
4378008,4834579,2,51
4378008,4834642,2,49
4378008,4834643,2,51
4378008,7275400,2,49
4378008,7275401,2,51
4378008,7376148,2,49
4378008,7376149,2,51
4378009,3730351,2,52
4378009,3730352,2,39
4378010,3730351,2,66
4378010,3730352,2,40
4378011,4124817,2,97
4378011,4834580,2,97
4378011,4834581,2,86
4378011,4834644,2,97
4378011,4834645,2,86
4378011,6446105,2,86
4378011,6446106,2,97
4378011,7275402,2,97
4378011,7275403,2,86
4378011,7376150,2,97
4378011,7376151,2,86
4378012,4124817,2,109
4378012,4834580,2,109
4378012,4834581,2,107
4378012,4834644,2,109
4378012,4834645,2,107
4378012,6446105,2,107
4378012,6446106,2,109
4378012,7275402,2,109
4378012,7275403,2,107
4378012,7376150,2,109
4378012,7376151,2,107
4378013,4834583,2,14
4378013,4834647,2,14
4378013,6446103,2,14
4378013,7275405,2,14
4378013,7376153,2,14
4378014,4834585,2,102
4378014,4834649,2,102
4378014,8219629,2,102
4378015,4834584,2,102
4378015,4834648,2,102
4378015,8219628,2,102
4378016,3730644,2,101
4378016,3730645,2,72
4378016,3730685,2,101
4378016,3786078,2,131
4378016,3786079,2,23
4378016,4423351,2,101
4378016,4834619,2,79
4378016,4834676,2,79
4378017,3730644,2,125
4378017,3730645,2,92
4378017,3730685,2,125
4378017,3786078,2,123
4378017,3786080,2,23
4378017,4423351,2,125
4378017,4834619,2,64
4378017,4834676,2,64
4378018,3786077,2,55
4378018,3786078,2,138
4378019,3786077,2,108
4378019,3786079,2,123
4378019,3786080,2,131
4378024,3786077,2,123
4378024,3786078,2,14
4378024,3786079,2,108
4378024,3786080,2,117
4378025,3786077,2,50
4378025,3786078,2,132
4378026,3730644,2,125
4378026,3730645,2,90
4378026,3730685,2,125
4378026,3786078,2,129
4378026,3786079,2,5
4378026,3786080,2,25
4378026,4423351,2,125
4378026,4834619,2,59
4378026,4834676,2,59
4378027,3730644,2,99
4378027,3730645,2,67
4378027,3730685,2,99
4378027,3786078,2,139
4378027,3786079,2,26
4378027,3786080,2,8
4378027,4423351,2,99
4378027,4834619,2,73
4378027,4834676,2,73
4378028,3730646,2,134
4378028,3730647,2,117
4378028,3730686,2,134
4378028,3786081,2,134
4378028,3786082,2,117
4378028,4423352,2,134
4378028,4834586,2,134
4378028,4834587,2,117
4378028,4834650,2,134
4378028,4834651,2,117
4378032,3730639,2,72
4378032,3730640,2,60
4378032,3730641,2,61
4378032,3730675,2,142
4378032,3730682,2,72
4378032,3730683,2,60
4378032,4423348,2,72
4378032,4423349,2,60
4378032,7946451,2,14
4378032,7946452,2,51
4378032,7946510,2,14
4378032,7946511,2,51
4378033,3730639,2,84
4378033,3730640,2,69
4378033,3730641,2,62
4378033,3730682,2,84
4378033,3730683,2,69
4378033,4423348,2,84
4378033,4423349,2,69
4378033,7946452,2,45
4378033,7946511,2,45
4378034,7946449,2,31
4378034,7946508,2,31
4378035,7946449,2,31
4378035,7946508,2,31
4378036,3730637,2,139
4378036,3730639,2,69
4378036,3730681,2,139
4378036,3730682,2,69
4378036,4423347,2,139
4378036,4423348,2,69
4378036,7946452,2,143
4378036,7946511,2,143
4378038,4284925,2,38
4378038,4284926,2,8
4378038,8452052,2,87
4378038,8452053,2,122
4378038,8452298,2,87
4378038,8452299,2,122
4378039,4284925,2,75
4378039,4284926,2,50
4378039,8451986,2,53
4378039,8452052,2,131
4378039,8452053,2,121
4378039,8452232,2,53
4378039,8452298,2,131
4378039,8452299,2,121
4378041,3730638,2,143
4378041,3730675,2,139
4378042,4124818,2,123
4378042,4834582,2,123
4378042,4834583,2,118
4378042,4834646,2,123
4378042,4834647,2,118
4378042,6446103,2,118
4378042,6446104,2,123
4378042,7275404,2,123
4378042,7275405,2,118
4378042,7376152,2,123
4378042,7376153,2,118
4378043,3730653,2,125
4378043,3730654,2,125
4378043,3730690,2,125
4378043,4423356,2,125
4378044,3730051,2,71
4378044,3730052,2,101
4378044,7275575,2,101
4378044,7275576,2,71
4378045,3730665,2,63
4378045,4124809,2,44
4378045,4377726,2,44
4378045,4377727,2,63
4378045,6446121,2,44
4378048,4036815,2,37
4378048,4036816,2,37
4378048,4284929,2,7
4378048,4284930,2,14
4378048,4458791,2,71
4378048,4458792,2,36
4378048,5161546,2,71
4378048,5161547,2,36
4378048,7986499,2,71
4378048,7986500,2,35
4378049,4036815,2,61
4378049,4036816,2,61
4378049,4284929,2,90
4378049,4284930,2,104
4378049,4439499,2,94
4378049,4458791,2,28
4378049,4458792,2,81
4378049,5161546,2,28
4378049,5161547,2,81
4378049,7986499,2,28
4378049,7986500,2,70
4378049,7986501,2,120
4378050,4036811,2,62
4378052,5161535,2,113
4378052,7946440,2,113
4378052,7946499,2,113
4378053,4458797,2,94
4378053,5161534,2,60
4378053,7946439,2,60
4378053,7946498,2,60
4378054,4458797,2,86
4378057,7946423,2,72
4378057,7946424,2,90
4378058,7946415,2,85
4378058,7946416,2,86
4378059,4036804,2,117
4378060,4036804,2,94
4378060,4036805,2,99
4378066,4036810,2,75
4378066,4458789,2,13
4378067,4036811,2,5
4378067,4036812,2,56
4378069,4036815,2,71
4378069,4036816,2,71
4378069,4284929,2,88
4378069,4284930,2,100
4378069,4439499,2,94
4378069,4458791,2,25
4378069,4458792,2,94
4378069,5161546,2,25
4378069,5161547,2,94
4378069,7986499,2,25
4378069,7986500,2,81
4378069,7986501,2,131
4378071,4284927,2,140
4378071,4284928,2,144
4378074,7946446,2,79
4378074,7946505,2,79
4378075,7946445,2,55
4378075,7946446,2,50
4378075,7946504,2,55
4378075,7946505,2,50
4378076,7946448,2,117
4378076,7946507,2,117
4378077,7946447,2,117
4378077,7946506,2,117
4378078,7946449,2,31
4378078,7946508,2,31
4378079,7946449,2,31
4378079,7946508,2,31
4378093,3813524,2,104
4378093,3813525,2,101
4378110,3813524,2,104
4378110,3813525,2,101
4378353,1808,2,253
4378353,2347,2,253
4378353,3786050,2,11
4378353,3786051,2,11
4378353,3813528,2,107
4378353,3813529,2,115
4378353,4036796,2,66
4378353,4036797,2,63
4378353,4124835,2,66
4378353,6446061,2,42
4378353,6446076,2,42
4378353,6446077,2,42
4378353,7946173,2,66
4378353,7946174,2,63
4378353,7946210,2,66
4378353,7946403,2,101
4378353,7946404,2,101
4378353,7946425,2,101
4378353,7946426,2,101
4378353,7946484,2,101
4378353,7946485,2,101
4378353,8451963,2,66
4378353,8451964,2,63
4378353,8452209,2,66
4378353,8452210,2,63
4378354,3754338,2,117
4378354,3781639,2,25
4378354,3781640,2,54
4378354,3786052,2,25
4378354,3786054,2,43
4378354,4036799,2,25
4378354,7946176,2,25
4378354,7946406,2,25
4378354,7946428,2,25
4378354,7946487,2,25
4378354,8451966,2,25
4378354,8452212,2,25
4378355,3781638,2,91
4378355,3786053,2,91
4378355,4036801,2,91
4378355,4036802,2,125
4378355,4036803,2,134
4378355,7946178,2,41
4378355,7946180,2,134
4378355,7946213,2,125
4378355,7946408,2,41
4378355,7946410,2,134
4378355,7946430,2,41
4378355,7946432,2,134
4378355,7946489,2,41
4378355,7946491,2,134
4378355,8451968,2,91
4378355,8451969,2,125
4378355,8451970,2,134
4378355,8452214,2,91
4378355,8452215,2,125
4378355,8452216,2,134
4378356,1925,2,261
4378356,2250,2,261
4378356,4036800,2,125
4378356,4036803,2,27
4378356,7312100,2,118
4378356,7312101,2,114
4378356,7946142,2,118
4378356,7946177,2,125
4378356,7946179,2,128
4378356,7946180,2,27
4378356,7946212,2,125
4378356,7946407,2,125
4378356,7946409,2,128
4378356,7946410,2,27
4378356,7946429,2,125
4378356,7946431,2,128
4378356,7946432,2,27
4378356,7946488,2,125
4378356,7946490,2,128
4378356,7946491,2,27
4378356,8451967,2,125
4378356,8451970,2,27
4378356,8452213,2,125
4378356,8452216,2,27
4378357,1639,2,195
4378357,2519,2,195
4378357,4036805,2,37
4378357,4378059,2,117
4378357,4378060,2,94
4378357,8451972,2,37
4378357,8452218,2,37
4378358,4036807,2,78
4378358,8451974,2,78
4378358,8452220,2,78
4378359,4036809,2,111
4378359,8451976,2,111
4378359,8452222,2,111
4378360,4378066,2,75
4378360,4458789,2,85
4378360,4458795,2,75
4378361,4036812,2,62
4378361,4378050,2,62
4378361,4378067,2,5
4378361,8451979,2,62
4378361,8452225,2,62
4378363,1695,2,202
4378363,2505,2,202
4378363,3730627,2,66
4378363,3730628,2,27
4378363,3730676,2,66
4378363,4036815,2,55
4378363,4036816,2,55
4378363,4284929,2,74
4378363,4284930,2,88
4378363,4378048,2,81
4378363,4378049,2,27
4378363,4378069,2,14
4378363,4423342,2,66
4378363,4439499,2,81
4378363,4458791,2,10
4378363,4458792,2,79
4378363,5161546,2,10
4378363,5161547,2,79
4378363,5688817,2,126
4378363,5688818,2,9
4378363,5688819,2,139
4378363,7986499,2,10
4378363,7986500,2,66
4378363,7986501,2,139
4378363,8451983,2,81
4378363,8452229,2,81
4378364,3730629,2,111
4378364,3730630,2,99
4378364,3730677,2,111
4378364,4284927,2,139
4378364,4378070,2,111
4378364,4378071,2,99
4378364,4423343,2,111
4378367,4843519,2,60
4378368,4843521,2,74
4378369,4843523,2,15
4378372,3686356,2,19
4378372,4909856,2,19
4378373,3686354,2,18
4378373,4909854,2,18
4378374,3686352,2,24
4378374,4909852,2,24
4378375,3686350,2,70
4378375,4909850,2,70
4378375,4909851,2,65
4378376,3620238,2,65
4378376,3686349,2,65
4378376,3686425,2,65
4378376,3686438,2,65
4378376,3686466,2,65
4378376,3730075,2,65
4378376,3730104,2,74
4378376,7170692,2,105
4378376,7170693,2,74
4378376,7275700,2,65
4378376,7275769,2,74
4378377,4471760,2,142
4378377,4471813,2,115
4378377,4677706,2,142
4378377,4677707,2,115
4378377,4677776,2,142
4378377,4677777,2,115
4378382,4471762,2,139
4378382,4471763,2,92
4378382,4471810,2,90
4378382,4677710,2,139
4378382,4677712,2,92
4378382,4677713,2,90
4378382,4677780,2,139
4378382,4677782,2,92
4378382,4677783,2,90
4390968,4378082,2,117
4390969,4378082,2,141
4390973,4480118,2,73
4390973,4480119,2,73
4390974,3686371,2,48
4390974,3686430,2,48
4390975,3686365,2,81
4390975,3686370,2,43
4390975,3686429,2,43
4394962,8379577,2,44
4394966,8379547,2,55
4394966,8379573,2,55
4394969,6251719,2,54
4394969,6251720,2,64
4394970,8379593,2,11
4394971,8379588,2,29
4394971,8379589,2,126
4394971,8379590,2,130
4394972,8379588,2,99
4394972,8379591,2,126
4394973,4284896,2,18
4394973,4284897,2,29
4394973,8379586,2,21
4394973,8379587,2,21
4394973,8379628,2,28
4394973,8379629,2,28
4394973,8379682,2,28
4394973,8379683,2,28
4394979,4373719,2,110
4394979,4373720,2,64
4394979,8379538,2,64
4394979,8379539,2,110
4394979,8379578,2,110
4394980,4373722,2,132
4394980,8379536,2,132
4394984,8379546,2,134
4394984,8379547,2,49
4394984,8379573,2,49
4394990,6251719,2,54
4394990,6251720,2,64
4394991,8379593,2,11
4394992,8379588,2,29
4394992,8379589,2,126
4394992,8379590,2,130
4394993,8379588,2,99
4394993,8379591,2,126
4394994,4284896,2,30
4394994,4284897,2,34
4394994,8379586,2,18
4394994,8379587,2,18
4394994,8379628,2,29
4394994,8379629,2,29
4394994,8379682,2,29
4394994,8379683,2,29
4394995,8379577,2,44
4394999,8379547,2,55
4394999,8379573,2,55
4395002,6251719,2,54
4395002,6251720,2,64
4395003,8379593,2,11
4395004,8379588,2,29
4395004,8379589,2,126
4395004,8379590,2,130
4395005,8379588,2,99
4395005,8379591,2,126
4395006,4284896,2,30
4395006,4284897,2,34
4395006,8379586,2,18
4395006,8379587,2,18
4395006,8379628,2,29
4395006,8379629,2,29
4395006,8379682,2,29
4395006,8379683,2,29
4423342,1695,2,193
4423342,2505,2,193
4423342,4036815,2,9
4423342,4036816,2,9
4423342,4284929,2,35
4423342,4284930,2,49
4423342,4378048,2,35
4423342,4378049,2,70
4423342,4378069,2,81
4423342,4439499,2,35
4423342,4458791,2,54
4423342,4458792,2,12
4423342,5161546,2,54
4423342,5161547,2,12
4423342,7986499,2,54
4423342,8451982,2,66
4423342,8451983,2,35
4423342,8452228,2,66
4423342,8452229,2,35
4423343,4378071,2,16
4423344,4378073,2,140
4423348,7946451,2,84
4423348,7946452,2,84
4423348,7946510,2,84
4423348,7946511,2,84
4423349,7946451,2,69
4423349,7946452,2,111
4423349,7946510,2,69
4423349,7946511,2,111
4423351,3786079,2,125
4423351,3786080,2,101
4423352,3786082,2,27
4423352,4834587,2,27
4423352,4834651,2,27
4423353,3786084,2,90
4423353,4390966,2,58
4423353,4834588,2,58
4423353,4834618,2,90
4423353,4834652,2,58
4423353,4834675,2,90
4423353,7946454,2,90
4423353,7946456,2,58
4423354,3786086,2,24
4423354,7946458,2,24
4423357,3730374,2,69
4423358,3730047,2,107
4423358,3730048,2,76
4423358,3730371,2,23
4423358,4124812,2,23
4423358,6446114,2,102
4423358,6446115,2,23
4423358,7275579,2,76
4423358,7275580,2,107
4423359,3730369,2,22
4423359,4124811,2,22
4423359,4377730,2,22
4423359,6446116,2,10
4423359,6446117,2,22
4439499,4458791,2,71
4439499,4458792,2,36
4439499,5161546,2,71
4439499,5161547,2,36
4458764,5122037,2,16
4458764,5122038,2,140
4458764,5122039,2,131
4458764,5221761,2,16
4458764,5221762,2,140
4458764,5221763,2,131
4458764,5370705,2,131
4458764,5370706,2,16
4458765,5122038,2,52
4458765,5122039,2,21
4458765,5221762,2,52
4458765,5221763,2,21
4458765,5370705,2,21
4458768,5121982,2,82
4458768,5122011,2,108
4458769,5121778,2,55
4458769,5121779,2,63
4458811,5121776,2,144
4458811,5121777,2,144
4458812,5121777,2,80
4458813,5121982,2,25
4458816,5122038,2,69
4458816,5122039,2,36
4458816,5221762,2,69
4458816,5221763,2,36
4458816,5370705,2,36
4458817,5122036,2,16
